0.003704, 0.148148, 50
0.015004, 0.226001, 50
0.033837, 0.376657, 50
0.060201, 0.527296, 50
0.094097, 0.677912, 50
0.135522, 0.828497, 50
0.184474, 0.979045, 50
0.240952, 1.129549, 50
0.304952, 1.280002, 50
0.376471, 1.430397, 50
0.455508, 1.580727, 50
0.542057, 1.730985, 50
0.636115, 1.881164, 50
0.737678, 2.031257, 50
0.846741, 2.181257, 50
0.963299, 2.331156, 50
1.087346, 2.480948, 50
1.218877, 2.630624, 50
1.357886, 2.780179, 50
1.504367, 2.929604, 50
1.658311, 3.078891, 50
1.819713, 3.228035, 50
1.988564, 3.377027, 50
2.164857, 3.525860, 50
2.348584, 3.674528, 50
2.539735, 3.823022, 50
2.738301, 3.971335, 50
2.940530, 4.044577, 50
3.142674, 4.042871, 50
3.344732, 4.041164, 50
3.546705, 4.039456, 50
3.748592, 4.037747, 50
3.950394, 4.036037, 50
4.152110, 4.034326, 50
4.353741, 4.032616, 50
4.555286, 4.030905, 50
4.756746, 4.029194, 50
4.958120, 4.027484, 50
5.159409, 4.025773, 50
5.360612, 4.024063, 50
5.561730, 4.022354, 50
5.762762, 4.020644, 50
5.963709, 4.018935, 50
6.164570, 4.017227, 50
6.365346, 4.015519, 50
6.566037, 4.013811, 50
6.766642, 4.012104, 50
6.967162, 4.010397, 50
7.167596, 4.008691, 50
7.367945, 4.006984, 50
7.568209, 4.005278, 50
7.768388, 4.003573, 50
7.968481, 4.001867, 50
8.168489, 4.000161, 50
8.368412, 3.998456, 50
8.568250, 3.996750, 50
8.768002, 3.995044, 50
8.967669, 3.993338, 50
9.167250, 3.991632, 50
9.366747, 3.989925, 50
9.566158, 3.988218, 50
9.765483, 3.986511, 50
9.964723, 3.984804, 50
10.163878, 3.983096, 50
10.362947, 3.981387, 50
10.561931, 3.979678, 50
10.760830, 3.977969, 50
10.959643, 3.976259, 50
11.158370, 3.974549, 50
11.357012, 3.972838, 50
11.555568, 3.971128, 50
11.754039, 3.969417, 50
11.952425, 3.967706, 50
12.150724, 3.965995, 50
12.348939, 3.964285, 50
12.547067, 3.962574, 50
12.745111, 3.960865, 50
12.943068, 3.959156, 50
13.140941, 3.957448, 50
13.338728, 3.955742, 50
13.536430, 3.954037, 50
13.734046, 3.952334, 50
13.931578, 3.950634, 50
14.129025, 3.948936, 50
14.326387, 3.947241, 50
14.523664, 3.945550, 50
14.720858, 3.943863, 50
14.917967, 3.942180, 50
15.114992, 3.940502, 50
15.311933, 3.938831, 50
15.508791, 3.937165, 50
15.705567, 3.935507, 50
15.902260, 3.933856, 50
16.088843, 3.731667, 50
16.252889, 3.280925, 50
16.416235, 3.266916, 50
16.579265, 3.260605, 50
16.742401, 3.262720, 50
16.906077, 3.273510, 50
17.070712, 3.292708, 50
17.236691, 3.319569, 50
17.404340, 3.352984, 50
17.573921, 3.391630, 50
17.745627, 3.434124, 50
17.919585, 3.479156, 50
18.095864, 3.525581, 50
18.274488, 3.572469, 50
18.455444, 3.619118, 50
18.638696, 3.665045, 50
18.824194, 3.709955, 50
19.011879, 3.753707, 50
19.201693, 3.796288, 50
19.393582, 3.837774, 50
19.587498, 3.878312, 50
19.783402, 3.918095, 50
19.981270, 3.957351, 50
20.181086, 3.996324, 50
20.382850, 4.035271, 50
20.586572, 4.074447, 50
20.792277, 4.114101, 50
21.000000, 4.154463, 50
21.209787, 4.195735, 50
21.421691, 4.238072, 50
21.635769, 4.281566, 50
21.852080, 4.326220, 50
22.070676, 4.371923, 50
22.291596, 4.418410, 50
22.514858, 4.465235, 50
22.738347, 4.469780, 50
22.957704, 4.387144, 50
23.170514, 4.256188, 50
23.376425, 4.118215, 50
23.575085, 3.973199, 50
23.766154, 3.821388, 50
23.949318, 3.663286, 50
24.124299, 3.499606, 50
24.290859, 3.331209, 50
24.448810, 3.159019, 50
24.598008, 2.983960, 50
24.738352, 2.806890, 50
24.869781, 2.628569, 50
24.992262, 2.449630, 50
25.105791, 2.270580, 50
25.208754, 2.059251, 50
25.290237, 1.629666, 50
25.364313, 1.481518, 50
25.430982, 1.333370, 50
25.490243, 1.185222, 50
25.542096, 1.037074, 50
25.586543, 0.888926, 50
25.623582, 0.740777, 50
25.653213, 0.592629, 50
25.675437, 0.444481, 50
25.690254, 0.296333, 50
25.697663, 0.148185, 50
25.699516, 0.037055, 50
25.699516, 0.000000, 50
