0.003704, 0.148148, 50
0.014060, 0.207123, 50
0.031322, 0.345253, 50
0.055495, 0.483453, 50
0.086583, 0.621755, 50
0.124592, 0.760190, 50
0.169532, 0.898790, 50
0.221412, 1.037592, 50
0.280243, 1.176633, 50
0.346041, 1.315953, 50
0.418821, 1.455594, 50
0.498601, 1.595602, 50
0.585402, 1.736025, 50
0.679248, 1.876914, 50
0.780164, 2.018321, 50
0.888179, 2.160300, 50
1.003324, 2.302907, 50
1.125634, 2.446198, 50
1.255145, 2.590231, 50
1.391898, 2.735060, 50
1.535936, 2.880742, 50
1.687302, 3.027328, 50
1.846045, 3.174868, 50
2.012216, 3.323412, 50
2.185866, 3.473001, 50
2.367050, 3.623677, 50
2.555824, 3.775476, 50
2.748669, 3.856910, 50
2.942030, 3.867223, 50
3.135907, 3.877540, 50
3.330300, 3.887848, 50
3.525207, 3.898137, 50
3.720627, 3.908402, 50
3.916559, 3.918637, 50
4.113001, 3.928842, 50
4.309951, 3.939015, 50
4.507409, 3.949159, 50
4.705373, 3.959275, 50
4.903842, 3.969369, 50
5.102814, 3.979444, 50
5.302289, 3.989507, 50
5.502267, 3.999563, 50
5.702748, 4.009618, 50
5.903732, 4.019680, 50
6.105220, 4.029753, 50
6.307212, 4.039843, 50
6.509710, 4.049956, 50
6.712715, 4.060096, 50
6.916228, 4.070264, 50
7.120251, 4.080464, 50
7.324786, 4.090694, 50
7.529833, 4.100953, 50
7.735395, 4.111237, 50
7.941472, 4.121540, 50
8.148065, 4.131852, 50
8.355173, 4.142162, 50
8.562795, 4.152454, 50
8.770931, 4.162709, 50
8.979576, 4.172907, 50
9.188727, 4.183021, 50
9.398378, 4.193021, 50
9.608522, 4.202875, 50
9.819149, 4.212545, 50
10.030249, 4.221992, 50
10.241808, 4.231173, 50
10.453810, 4.240040, 50
10.666237, 4.248548, 50
10.879069, 4.256646, 50
11.092284, 4.264286, 50
11.309214, 4.338610, 50
11.533120, 4.478118, 50
11.759998, 4.537554, 50
11.990349, 4.607021, 50
12.224750, 4.688023, 50
12.463841, 4.781829, 50
12.708290, 4.888980, 50
12.958712, 5.008435, 50
13.215529, 5.136336, 50
13.478759, 5.264596, 50
13.747765, 5.380126, 50
14.021067, 5.466049, 50
14.296369, 5.506025, 50
14.570897, 5.490558, 50
14.841971, 5.421490, 50
15.107527, 5.311126, 50
15.366363, 5.176718, 50
15.618083, 5.034399, 50
15.862872, 4.895774, 50
16.096955, 4.681666, 50
16.317012, 4.401128, 50
16.524106, 4.141895, 50
16.719197, 3.901815, 50
16.903071, 3.677474, 50
17.076368, 3.465945, 50
17.239610, 3.264841, 50
17.393223, 3.072260, 50
17.537558, 2.886705, 50
17.672909, 2.707006, 50
17.799521, 2.532244, 50
17.917606, 2.361698, 50
18.027346, 2.194799, 50
18.128900, 2.031089, 50
18.222410, 1.870199, 50
18.308001, 1.711824, 50
18.385787, 1.555705, 50
18.455867, 1.401615, 50
18.518335, 1.249350, 50
18.573271, 1.098719, 50
18.620748, 0.949537, 50
18.660829, 0.801621, 50
18.693568, 0.654788, 50
18.719011, 0.508850, 50
18.737191, 0.363615, 50
18.748136, 0.218888, 50
18.751859, 0.074467, 50
18.751917, 0.001154, 50
18.751917, 0.000000, 50
