dt,x,y,position,velocity,acceleration,jerk,heading
0.005000,1.445322,11.303031,0.709732,2.057132,2.974617,-0.029374,0.001638
0.005000,1.455682,11.303048,0.720092,2.072004,2.974466,-0.030219,0.001667
0.005000,1.466116,11.303065,0.730526,2.086876,2.974317,-0.029784,0.001696
0.005000,1.476625,11.303083,0.741035,2.101747,2.974167,-0.030002,0.001726
0.005000,1.487208,11.303102,0.751618,2.116617,2.974016,-0.030220,0.001756
0.005000,1.497865,11.303121,0.762275,2.131486,2.973863,-0.030438,0.001786
0.005000,1.508597,11.303140,0.773007,2.146355,2.973710,-0.030657,0.001816
0.005000,1.519403,11.303160,0.783813,2.161222,2.973556,-0.030835,0.001847
0.005000,1.530284,11.303180,0.794694,2.176089,2.973402,-0.030774,0.001878
0.005000,1.541238,11.303201,0.805648,2.190956,2.973243,-0.031767,0.001910
0.005000,1.552267,11.303222,0.816677,2.205821,2.973086,-0.031531,0.001942
0.005000,1.563371,11.303244,0.827781,2.220686,2.972927,-0.031749,0.001974
0.005000,1.574549,11.303266,0.838959,2.235549,2.972767,-0.031968,0.002007
0.005000,1.585801,11.303289,0.850211,2.250413,2.972606,-0.032186,0.002040
0.005000,1.597127,11.303312,0.861537,2.265275,2.972444,-0.032405,0.002073
0.005000,1.608528,11.303336,0.872938,2.280136,2.972281,-0.032624,0.002107
0.005000,1.620003,11.303360,0.884413,2.294997,2.972117,-0.032842,0.002141
0.005000,1.631552,11.303385,0.895962,2.309856,2.971953,-0.032766,0.002176
0.005000,1.643175,11.303411,0.907586,2.324715,2.971786,-0.033297,0.002211
0.005000,1.654873,11.303437,0.919283,2.339574,2.971618,-0.033676,0.002247
0.005000,1.666645,11.303463,0.931056,2.354431,2.971450,-0.033717,0.002282
0.005000,1.678492,11.303491,0.942902,2.369287,2.971280,-0.033935,0.002319
0.005000,1.690412,11.303518,0.954823,2.384143,2.971109,-0.034154,0.002355
0.005000,1.702407,11.303547,0.966818,2.398997,2.970937,-0.034373,0.002392
0.005000,1.714477,11.303576,0.978887,2.413851,2.970764,-0.034592,0.002430
0.005000,1.726620,11.303606,0.991030,2.428704,2.970592,-0.034546,0.002468
0.005000,1.738838,11.303636,1.003248,2.443556,2.970421,-0.034195,0.002506
0.005000,1.751130,11.303667,1.015540,2.458407,2.970239,-0.036247,0.002545
0.005000,1.763496,11.303699,1.027907,2.473258,2.970062,-0.035467,0.002584
0.005000,1.775937,11.303731,1.040347,2.488107,2.969884,-0.035686,0.002624
0.005000,1.788451,11.303764,1.052862,2.502956,2.969707,-0.035229,0.002664
0.005000,1.801040,11.303798,1.065451,2.517803,2.969529,-0.035610,0.002704
0.005000,1.813703,11.303833,1.078114,2.532650,2.969342,-0.037430,0.002745
0.005000,1.826441,11.303868,1.090852,2.547496,2.969159,-0.036561,0.002787
0.005000,1.839253,11.303904,1.103663,2.562341,2.968982,-0.035478,0.002829
0.005000,1.852138,11.303941,1.116549,2.577185,2.968795,-0.037336,0.002871
0.005000,1.865098,11.303978,1.129509,2.592028,2.968605,-0.038079,0.002914
0.005000,1.878133,11.304016,1.142544,2.606870,2.968423,-0.036484,0.002957
0.005000,1.891241,11.304055,1.155652,2.621711,2.968238,-0.036993,0.003001
0.005000,1.904424,11.304095,1.168835,2.636551,2.968041,-0.039385,0.003045
0.005000,1.917681,11.304136,1.182092,2.651391,2.967858,-0.036598,0.003090
0.005000,1.931012,11.304177,1.195423,2.666229,2.967665,-0.038434,0.003135
0.005000,1.944417,11.304220,1.208828,2.681066,2.967466,-0.039797,0.003180
0.005000,1.957897,11.304263,1.222308,2.695903,2.967287,-0.035821,0.003226
0.005000,1.971450,11.304307,1.235862,2.710738,2.967079,-0.041659,0.003273
0.005000,1.985078,11.304352,1.249490,2.725573,2.966892,-0.037422,0.003320
0.005000,1.998780,11.304398,1.263192,2.740406,2.966693,-0.039838,0.003368
0.005000,2.012556,11.304444,1.276968,2.755238,2.966494,-0.039720,0.003416
0.005000,2.026406,11.304492,1.290818,2.770070,2.966300,-0.038813,0.003464
0.005000,2.040331,11.304541,1.304743,2.784900,2.966094,-0.041223,0.003514
0.005000,2.054329,11.304590,1.318741,2.799730,2.965901,-0.038582,0.003563
0.005000,2.068402,11.304641,1.332814,2.814558,2.965691,-0.041932,0.003613
0.005000,2.082549,11.304692,1.346961,2.829386,2.965496,-0.039142,0.003664
0.005000,2.096770,11.304745,1.361182,2.844212,2.965286,-0.041852,0.003715
0.005000,2.111065,11.304798,1.375477,2.859038,2.965084,-0.040491,0.003767
0.005000,2.125434,11.304853,1.389847,2.873862,2.964879,-0.040986,0.003819
0.005000,2.139877,11.304908,1.404290,2.888685,2.964666,-0.042621,0.003872
0.005000,2.154395,11.304965,1.418808,2.903508,2.964469,-0.039342,0.003925
0.005000,2.168986,11.305022,1.433399,2.918329,2.964247,-0.044395,0.003979
0.005000,2.183652,11.305081,1.448065,2.933149,2.964046,-0.040320,0.004034
0.005000,2.198392,11.305141,1.462805,2.947968,2.963832,-0.042765,0.004089
0.005000,2.213206,11.305202,1.477619,2.962787,2.963614,-0.043512,0.004144
0.005000,2.228093,11.305264,1.492507,2.977604,2.963411,-0.040636,0.004200
0.005000,2.243055,11.305327,1.507469,2.992420,2.963189,-0.044411,0.004257
0.005000,2.258091,11.305392,1.522505,3.007234,2.962971,-0.043520,0.004314
0.005000,2.273202,11.305457,1.537615,3.022048,2.962762,-0.041825,0.004372
0.005000,2.288386,11.305524,1.552800,3.036861,2.962541,-0.044309,0.004431
0.005000,2.303644,11.305592,1.568058,3.051672,2.962319,-0.044404,0.004490
0.005000,2.318976,11.305662,1.583390,3.066483,2.962099,-0.043866,0.004549
0.005000,2.334382,11.305732,1.598797,3.081292,2.961887,-0.042496,0.004609
0.005000,2.349863,11.305804,1.614277,3.096101,2.961656,-0.046144,0.004670
0.005000,2.365417,11.305877,1.629832,3.110908,2.961433,-0.044571,0.004732
0.005000,2.381046,11.305952,1.645460,3.125714,2.961209,-0.044790,0.004794
0.005000,2.396748,11.306027,1.661163,3.140519,2.960987,-0.044393,0.004856
0.005000,2.412524,11.306104,1.676940,3.155323,2.960761,-0.045228,0.004920
0.005000,2.428375,11.306183,1.692790,3.170125,2.960530,-0.046167,0.004983
0.005000,2.444299,11.306263,1.708715,3.184927,2.960302,-0.045665,0.005048
0.005000,2.460298,11.306344,1.724713,3.199727,2.960073,-0.045884,0.005113
0.005000,2.476370,11.306427,1.740786,3.214526,2.959842,-0.046103,0.005179
0.005000,2.492517,11.306511,1.756933,3.229324,2.959611,-0.046322,0.005245
0.005000,2.508737,11.306597,1.773153,3.244121,2.959379,-0.046259,0.005312
0.005000,2.525031,11.306684,1.789448,3.258917,2.959146,-0.046762,0.005380
0.005000,2.541400,11.306772,1.805816,3.273712,2.958909,-0.047354,0.005448
0.005000,2.557842,11.306862,1.822259,3.288505,2.958673,-0.047196,0.005517
0.005000,2.574358,11.306954,1.838776,3.303297,2.958436,-0.047414,0.005587
0.005000,2.590948,11.307047,1.855366,3.318088,2.958198,-0.047632,0.005657
0.005000,2.607612,11.307142,1.872030,3.332878,2.957958,-0.047851,0.005728
0.005000,2.624350,11.307239,1.888769,3.347667,2.957718,-0.048069,0.005800
0.005000,2.641162,11.307337,1.905581,3.362454,2.957477,-0.048287,0.005872
0.005000,2.658048,11.307437,1.922467,3.377240,2.957234,-0.048505,0.005945
0.005000,2.675008,11.307538,1.939427,3.392025,2.956990,-0.048722,0.006019
0.005000,2.692042,11.307641,1.956461,3.406809,2.956746,-0.048940,0.006094
0.005000,2.709150,11.307746,1.973569,3.421591,2.956500,-0.049157,0.006169
0.005000,2.726331,11.307853,1.990751,3.436373,2.956253,-0.049375,0.006245
